Date,User,Rig #,File,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,Cell Health,Slice notes,extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,Nucleus sucked in?,Notes,Time spent extracting cytosol,Time spent retracting pipette,patch duration,Pipette size (MOhm),Ephys notes,aCSF date,Internal version,Biocytin,Tube_ID,Well ID #,Lims tube id,Lims tube id,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA conc. <400 (pg/uL),BA conc. >400 (pg/uL),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Genes detected,Biocytin Well,Barcode,Atlas Region,distance to edge,Plate,20x status,20x LIMS link,,63x go no go,63x QC
180817,PE,,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-407629.02.01.02,None,,Cre+,11:54:57,12:37:52,1.6,VISp,6a,48.4,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-407629.02.0,3,3,,-33,-31,nucleus_present,4000,no,,0.883333333,1.35,8.85,6.1,,20180816,AiV2-50uM alexa 488,0.5,652,,PES4_180817_652_A01,PES4_180817_652_A01,A8S4_180824_08_D08,398,4782,172.1,2065.2,0,0,46%,Fail,21,0,fail,RSC-173,0.291080192,n4,4394,BIOCYTIN_180821_03_C02,500000000,,,,processing,http://lims2/focal_plane_image_series?id=742600411,,,
180817,PE,,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-407629.02.01.03,None,,Cre+,11:54:57,13:09:37,1.116666667,VISp,6a,76.6,Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-407629.02.0,2,4,,-33,-31,nucleus_present,2500,no,,0.783333333,1.95,5.433333333,5.2,,20180816,AiV2-50uM alexa 488,0.5,653,,PES4_180817_653_A01,PES4_180817_653_A01,A8S4_180824_08_E08,1513,18156,806.1,9673.2,0,0,64%,Pass,21,0,pass,RSC-173,1,Sst Esm1,9521,BIOCYTIN_180821_03_C02,500000000,,,,processing,http://lims2/focal_plane_image_series?id=742600411,,,
180817,PE,,Chat-IRES-Cre-neo;Ai14-408345.06.01.01,None,,Cre+,16:08:50,16:32:04,1.316666667,VISp,3-Feb,53.1,Chat-IRES-Cre-neo;Ai14-408345.06.01,3,4,,-33,-31,nucleus_present,1700,no,,1.116666667,1.933333333,7.633333333,7.7,,20180816,AiV2-50uM alexa 488,0.5,654,EPhys_180813_03_D06_M,PES4_180817_654_A01,PES4_180817_654_A01,A8S4_180824_08_F08,604,7248,393.2,4718.4,0,0,74%,Pass,21,0,pass,RSC-173,1,Vip Ptprt Pkp2,6611,BIOCYTIN_180821_03_D06,500000000,,,,processing,http://lims2/focal_plane_image_series?id=742603983,,,
180817,PE,,Chat-IRES-Cre-neo;Ai14-408345.06.01.02,None,,Cre+,16:08:50,17:03:58,1.466666667,VISp,3-Feb,40.1,Chat-IRES-Cre-neo;Ai14-408345.06.01,3,5,,-30,-30,nucleus_present,2000,no,,1,1.733333333,5.75,6.4,,20180816,AiV2-50uM alexa 488,0.5,655,,PES4_180817_655_A01,PES4_180817_655_A01,A8S4_180824_08_G08,232,2784,117.2,1406.4,0,0,56%,Fail,21,0,fail,RSC-173,0.650698087,n61,3014,,,,,,,,,,
180817,PF,,Vip-IRES-Cre;Ai14-407646.02.02.01,None,,Cre+,10:14:58,10:30:00,5,VISp,3-Feb,60.3,Vip-IRES-Cre;Ai14-407646.02.02,3,4,,-37,-37,nucleus_present,1000,not_intentionally,,1,6,10,5.7,nan JEM form closed out without saving. Time stamps not accurate,20180816,AiV2-50uM alexa 488,0.5,701,Ephys_180813_03_B05_M,PFS4_180817_701_A01,PFS4_180817_701_A01,A8S4_180824_08_H08,373,4480,148.3,1779.6,0,0,41%,Fail,21,0,fail,RSC-173,0,n3,3344,BIOCYTIN_180821_03_B05,500000000,,,,processing,http://lims2/focal_plane_image_series?id=742600343,,,
180817,PF,,Chat-IRES-Cre-neo;Ai14-408345.04.01.01,None,,Cre+,14:50:52,15:17:53,2.75,VISp,3-Feb,57,Chat-IRES-Cre-neo;Ai14-408345.04.01,3,5,,-33,-31,nucleus_present,42,no,,1.366666667,5.666666667,17.23333333,5.3,,20180817,AiV2-50uM alexa 488,0.5,702,Ephys_180813_03_D02_M,PFS4_180817_702_A01,PFS4_180817_702_A01,A8S4_180824_08_A09,525,6305,274.3,3291.6,0,0,56%,Pass,21,0,pass,RSC-173,1,Vip Chat Htr1f,5834,BIOCYTIN_180821_03_D02,500000000,,,,processing,http://lims2/focal_plane_image_series?id=742603278,,,
180820,P1,,Vip-IRES-Cre;Ai14-407235.04.01.03,None,,Cre+,10:31:18,11:28:48,0.966666667,VISp,3-Feb,50.3,Vip-IRES-Cre;Ai14-407235.04.01,3,4,,-30,-30,nucleus_present,9,not_intentionally,,0.25,1.966666667,5.316666667,5.3,,20180817,AiV2-50uM alexa 488,0.5,1,,P1S4_180820_001_A01,P1S4_180820_001_A01,A8S4_180824_08_C09,260,3124,143.3,1719.6,0,0,55%,Fail,21,0,fail,RSC-173,0.291080192,n4,3886,BIOCYTIN_180828_01_A01,,,,,,,,,
180820,P1,,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.04.01.01,None,,Cre+,13:32:29,13:40:33,1.15,VISp,3-Feb,63.8,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.04.01,3,4,,-20,-20,nucleus_absent,4000,no,,0.25,1.833333333,4.716666667,5.6,,20180817,AiV2-50uM alexa 488,0.5,2,,P1S4_180820_002_A01,P1S4_180820_002_A01,A8S4_180824_08_D09,270,3246,169.7,2036.4,0,0,56%,Fail,21,0,fail,RSC-173,0.548224722,n60,3670,BIOCYTIN_180828_01_B04,,,,,,,,,
180820,P1,,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.04.01.02,None,,Cre+,13:32:29,14:14:34,1.366666667,VISp,4,71.7,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.04.01,3,4,,-20,-20,nucleus_present,4000,no,,0.316666667,1.533333333,4.083333333,5.5,,20180817,AiV2-50uM alexa 488,0.5,3,,P1S4_180820_003_A01,P1S4_180820_003_A01,A8S4_180824_08_E09,837,10049,446.6,5359.2,0,0,63%,Pass,21,0,pass,RSC-173,0.732810294,n66,8893,BIOCYTIN_180828_01_B04,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408755.05.02.01,None,,Cre+,10:53:40,10:54:48,1.05,VISp,5,41,Oxtr-T2A-Cre;Ai14-408755.05.02,4,4,,-40,-40,nucleus_present,1500,no,,1.466666667,0.5,5.3,5,,20180817,AiV2-50uM alexa 488,0.5,351,EPhys_180820_01_A03_M,P8S4_180820_351_A01,P8S4_180820_351_A01,A8S4_180824_08_F09,1051,12612,626.9,7522.8,0,0,77%,Pass,21,0,pass,RSC-173,1,Sst Calb2 Pdlim5,8289,BIOCYTIN_180828_01_A03,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408755.05.02.02,None,,Cre+,10:53:40,11:10:09,1.016666667,VISp,5,36,Oxtr-T2A-Cre;Ai14-408755.05.02,4,4,,-45,-45,nucleus_present,3000,no,,0.766666667,1.3,5.366666667,6.3,,20180817,AiV2-50uM alexa 488,0.5,352,,P8S4_180820_352_A01,P8S4_180820_352_A01,A8S4_180824_08_G09,985,11817,342.6,4111.2,0,0,87%,Pass,21,0,pass,RSC-173,1,Sst Calb2 Pdlim5,8237,BIOCYTIN_180828_01_A03,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408755.05.02.03,None,,Cre+,10:53:40,11:23:59,0.883333333,VISp,5,37,Oxtr-T2A-Cre;Ai14-408755.05.02,4,4,,-45,-45,nucleus_present,3000,no,,1.55,0.683333333,8.616666667,5.5,,20180817,AiV2-50uM alexa 488,0.5,353,,P8S4_180820_353_A01,P8S4_180820_353_A01,A8S4_180824_08_H09,1690,20285,885.9,10630.8,0,0,66%,Pass,21,0,pass,RSC-173,1,Sst Hpse Cbln4,9248,BIOCYTIN_180828_01_A03,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408755.05.02.04,None,,Cre+,10:53:40,11:41:48,0.916666667,VISp,3-Feb,31,Oxtr-T2A-Cre;Ai14-408755.05.02,4,3,,-45,-45,nucleus_present,3000,no,,1.083333333,1.083333333,6.216666667,5.4,,20180817,AiV2-50uM alexa 488,0.5,354,,P8S4_180820_354_A01,P8S4_180820_354_A01,A8S4_180824_08_A10,1671,20056,892,10704,0,0,68%,Pass,21,0,pass,RSC-173,0.874431515,n82,10112,BIOCYTIN_180828_01_A03,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408755.04.01.01,None,,Cre+,13:16:45,13:26:06,0.816666667,VISp,5,43,Oxtr-T2A-Cre;Ai14-408755.04.01,3,3,,-45,-45,nucleus_present,2000,no,,0.9,2.283333333,9.4,5.1,,20180817,AiV2-50uM alexa 488,0.5,355,EPhys_180820_01_B02_M,P8S4_180820_355_A01,P8S4_180820_355_A01,A8S4_180824_08_B10,1440,17282,880,10560,0,0,77%,Pass,21,0,pass,RSC-173,1,Sst Crhr2 Efemp1,9968,BIOCYTIN_180828_01_B02,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408755.04.01.02,None,,Cre+,13:16:45,13:43:28,0.683333333,VISp,3-Feb,30,Oxtr-T2A-Cre;Ai14-408755.04.01,3,3,,-45,-45,nucleus_present,1500,no,,0.95,3.216666667,8.466666667,5.5,,20180817,AiV2-50uM alexa 488,0.5,356,,P8S4_180820_356_A01,P8S4_180820_356_A01,A8S4_180824_08_C10,1229,14742,728.5,8742,0,0,75%,Pass,21,0,pass,RSC-173,0.684022993,n77,9934,BIOCYTIN_180828_01_B02,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408755.04.01.03,None,,Cre+,13:16:45,14:02:33,0.783333333,VISp,5,37,Oxtr-T2A-Cre;Ai14-408755.04.01,3,5,,-45,-45,nucleus_present,1000,not_intentionally,,1.833333333,6.416666667,12.3,5.8,,20180817,AiV2-50uM alexa 488,0.5,357,,P8S4_180820_357_A01,P8S4_180820_357_A01,A8S4_180824_08_D10,245,2939,120.7,1448.4,0,0,43%,Fail,21,0,fail,RSC-173,0,n3,2074,BIOCYTIN_180828_01_B02,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408755.04.01.04,None,,Cre+,13:16:45,14:32:47,0.816666667,VISp,5,43,Oxtr-T2A-Cre;Ai14-408755.04.01,3,4,,-45,-45,nucleus_present,2000,no,,1.2,1.583333333,9.233333333,3.7,,20180817,AiV2-50uM alexa 488,0.5,358,,P8S4_180820_358_A01,P8S4_180820_358_A01,A8S4_180824_08_E10,2192,26301,1296.6,15559.2,0,0,76%,Pass,21,0,pass,RSC-173,0.714428417,n91,10755,BIOCYTIN_180828_01_B02,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408887.04.02.01,None,,Cre+,15:04:09,15:14:45,0.8,VISp,5,35,Oxtr-T2A-Cre;Ai14-408887.04.02,3,3,,-45,-45,nucleus_present,1800,not_intentionally,,0.683333333,1.25,6.75,3.3,,20180817,AiV2-50uM alexa 488,0.5,359,EPhys_180820_01_B05_M,P8S4_180820_359_A01,P8S4_180820_359_A01,A8S4_180824_08_F10,1419,17027,862.1,10345.2,0,0,76%,Pass,21,0,pass,RSC-173,0.714428417,n91,9042,BIOCYTIN_180828_01_B05,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408887.04.02.02,None,,Cre+,15:04:09,15:31:48,0.7,VISp,5,42,Oxtr-T2A-Cre;Ai14-408887.04.02,3,2,,-45,-45,nucleus_present,2000,no,,0.6,0.666666667,9.8,5.3,Patch Became Leaky re ran x1 and x2 at new holding. ramps dont pass QC but should be ok,20180817,AiV2-50uM alexa 488,0.5,360,,P8S4_180820_360_A01,P8S4_180820_360_A01,A8S4_180824_08_G10,1836,22029,1114.3,13371.6,0,0,76%,Pass,21,0,pass,RSC-173,1,Lamp5 Plch2 Dock5,9807,BIOCYTIN_180828_01_B05,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408887.04.02.03,None,,Cre+,15:04:09,15:58:00,0.9,VISp,5,42,Oxtr-T2A-Cre;Ai14-408887.04.02,3,3,,-35,-35,nucleus_present,200,not_intentionally,,0.633333333,1.6,6.666666667,3.5,,20180817,AiV2-50uM alexa 488,0.5,361,,P8S4_180820_361_A01,P8S4_180820_361_A01,A8S4_180824_08_H10,413,4953,210.4,2524.8,0,0,56%,Fail,21,0,fail,RSC-173,0.672466367,n90,5008,BIOCYTIN_180828_01_B05,,,,,,,,,
180820,P8,,Oxtr-T2A-Cre;Ai14-408887.04.02.04,None,,Cre+,15:04:09,16:14:41,0.95,VISp,3-Feb,31,Oxtr-T2A-Cre;Ai14-408887.04.02,3,3,,-35,-35,nucleus_present,2000,no,,0.383333333,0.216666667,6.466666667,4.3,,20180817,AiV2-50uM alexa 488,0.5,362,,P8S4_180820_362_A01,P8S4_180820_362_A01,A8S4_180824_08_A11,1738,20859,1043.9,12526.8,0,0,78%,Pass,21,0,pass,RSC-173,0.8629399,n39,9146,BIOCYTIN_180828_01_B05,,,,,,,,,
180820,PA,,Vip-IRES-Cre;Ai14-407235.03.02.01,None,,Cre+,10:23:36,11:08:12,2.45,VISp,3-Feb,35.8,Vip-IRES-Cre;Ai14-407235.03.02,2,3,#Health,-31,-31,nucleus_present,2500,no,"Cell Dimmed,Cell Swelled No Bubbles Nucleated and alexa fill leaking.",0.983333333,2.616666667,6,4.6,,20180817,AiV2-50uM alexa 488,0.5,451,EPhys_180820_01_A04_M,PAS4_180820_451_A01,PAS4_180820_451_A01,A8S4_180824_08_B11,275,3304,134.4,1612.8,0,0,54%,Fail,21,0,fail,RSC-173,1,Vip Pygm C1ql1,5126,BIOCYTIN_180828_01_A04,,,,,,,,,
180820,PA,,Vip-IRES-Cre;Ai14-407235.03.02.02,None,,Cre+,10:23:36,11:33:15,2.25,VISp,3-Feb,64.1,Vip-IRES-Cre;Ai14-407235.03.02,2,2,#Health,-40,-40,nucleus_present,1500,no,"Cell Dimmed,Cell Swelled Small Bubbles Nucleated and alexa fill visible.",1.15,2.483333333,8.15,5.4,"Access Resistance Increased,Ended After C1 Had to restart worklflow because it froze after previous attempt.",20180817,AiV2-50uM alexa 488,0.5,452,,PAS4_180820_452_A01,PAS4_180820_452_A01,A8S4_180824_08_C11,305,3655,167.9,2014.8,0,0,57%,Fail,21,0,fail,RSC-173,1,Vip Crispld2 Htr2c,5586,BIOCYTIN_180828_01_A04,,,,,,,,,
180820,PA,,Vip-IRES-Cre;Ai14-407235.03.02.03,None,,Cre+,10:23:36,12:08:55,4,VISp,6a,60,Vip-IRES-Cre;Ai14-407235.03.02,2,2,#Health,-40,-40,nucleus_present,300,no,"Cell Dimmed,Cell Swelled Small Bubbles Partial nucleated and alexa fill leaking.",1.116666667,2.45,7.566666667,5.9,Ended After C1 Had to restart worklflow because it froze after previous attempt.,20180817,AiV2-50uM alexa 488,0.5,453,,PAS4_180820_453_A01,PAS4_180820_453_A01,A8S4_180824_08_D11,871,10458,425.5,5106,0,0,58%,Pass,21,0,pass,RSC-173,1,Vip Arhgap36 Hmcn1,7622,BIOCYTIN_180828_01_A04,,,,,,,,,
180820,PA,,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.02.01.01,None,,Cre+,14:29:55,14:43:17,2.05,VISp,3-Feb,31.1,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.02.01,3,2,#Health. Thermoster is disconnected.,-31,-31,nucleus_present,2000,no,"Cell Dimmed,Cell Shrunk No Bubbles Nucleated and alexa fill visible.",1.266666667,2.383333333,8.766666667,5.3,,20180817,AiV2-50uM alexa 488,0.5,454,EPhys_180820_01_B06_M,PAS4_180820_454_A01,PAS4_180820_454_A01,A8S4_180824_08_E11,597,7161,267.8,3213.6,0,0,53%,Pass,21,0,pass,RSC-173,1,Vip Arhgap36 Hmcn1,4835,BIOCYTIN_180828_01_B06,,,,,,,,,
180820,PA,,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.02.01.03,None,,Cre+,14:29:55,15:51:11,6.366666667,VISp,3-Feb,48.2,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.02.01,2,2,#Health. Thermoster is disconnected.,-30,-30,nucleus_present,2000,not_intentionally,"Cell Dimmed,Cell Shrunk Small Bubbles Nucleated and alexa fill visible.",1.016666667,3.283333333,6.933333333,5.5,,20180817,AiV2-50uM alexa 488,0.5,455,,PAS4_180820_455_A01,PAS4_180820_455_A01,A8S4_180824_08_F11,682,8183,335.7,4028.4,0,0,54%,Pass,21,0,pass,RSC-173,0.807432802,n69,7662,BIOCYTIN_180828_01_B06,,,,,,,,,
180820,PA,,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.02.01.04,None,,Cre+,14:29:55,16:26:30,4.416666667,VISp,4,55.6,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.02.01,2,2,#Health. Thermoster is disconnected.,-30,-30,nucleus_present,1000,not_intentionally,"Cell Dimmed,Cell Shrunk No Bubbles Nucleated and alexa fill visible.",1.316666667,4.683333333,9,5.7,,20180817,AiV2-50uM alexa 488,0.5,456,,PAS4_180820_456_A01,PAS4_180820_456_A01,A8S4_180824_08_G11,390,4681,154.7,1856.4,0,0,40%,Fail,21,0,fail,RSC-173,1,Vip Lmo1 Fam159b,6901,BIOCYTIN_180828_01_B06,,,,,,,,,
180820,PB,,Vip-IRES-Cre;Ai14-407235.04.02.01,None,,Cre+,9:57:58,10:58:22,2.4,VISp,3-Feb,72,Vip-IRES-Cre;Ai14-407235.04.02,3,2,#health,-48,-48,nucleus_present,2500,no,,1.65,0,7.066666667,3.5,,20180817,AiV2-50uM alexa 488,0.5,501,EPhys_180820_01_A02_M,PBS4_180820_501_A01,PBS4_180820_501_A01,A8S4_180824_08_H11,627,7526,327,3924,0,0,60%,Pass,21,0,pass,RSC-173,1,Vip Pygm C1ql1,7262,BIOCYTIN_180828_01_A02,,,,,,,,,
180820,PB,,Vip-IRES-Cre;Ai14-407235.04.02.02,None,,Cre+,9:57:58,11:16:23,3.066666667,VISp,3-Feb,56,Vip-IRES-Cre;Ai14-407235.04.02,3,3,#health,-48,-48,nucleus_present,3800,no,,1.7,0,5.533333333,5,,20180817,AiV2-50uM alexa 488,0.5,502,,PBS4_180820_502_A01,PBS4_180820_502_A01,A8S4_180824_08_A12,1039,12465,588.2,7058.4,0,0,71%,Pass,21,0,pass,RSC-173,1,Vip Crispld2 Kcne4,8166,BIOCYTIN_180828_01_A02,,,,,,,,,
180820,PB,,Oxtr-T2A-Cre;Ai14-408755.03.02.02,None,,Cre+,11:48:18,13:40:57,2.15,VISp,4,47,Oxtr-T2A-Cre;Ai14-408755.03.02,3,3,#MIESfail,-44,-44,nucleus_present,1495,no,,1.833333333,0.016666667,8.683333333,4.5,,20180817,AiV2-50uM alexa 488,0.5,503,EPhys_180820_01_A05_M,PBS4_180820_503_A01,PBS4_180820_503_A01,A8S4_180824_08_B12,1450,17403,732.4,8788.8,0,0,60%,Pass,21,0,pass,RSC-173,1,Sst Chodl,9595,BIOCYTIN_180828_01_A05,,,,,,,,,
180820,PB,,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.03.01.01,,,,,,,,,,,,,,,,,,,,,,,,,,AiV2-50uM alexa 488,0.5,504,EPhys_180820_01_B01_M,PBS4_180820_504_A01,PBS4_180820_504_A01,A8S4_180824_08_C12,455,5456,261.7,3140.4,0,0,59%,Pass,21,0,pass,RSC-173,1,Vip Lmo1 Fam159b,6228,BIOCYTIN_180828_01_B01,,,,,,,,,
180820,PE,,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.05.02,None,,Cre+,14:14:01,15:04:22,2.833333333,VISp,4,49.3,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.05.02,3,4,,-33,-33,nucleus_present,4000,no,Fluorescence in Pipette No Bubbles Broke pipette tip w/ exctracted nucleus on side of tube right next to surface of liquid. Slow drain and no bubbles - I think this is a better way to do it.,1.133333333,1.383333333,5.333333333,5.8,,20180817,AiV2-50uM alexa 488,0.5,651,EPhys_180820_01_C01_M,PES4_180820_651_A01,PES4_180820_651_A01,A8S4_180824_08_D12,172,2060,114.8,1377.6,0,0,51%,Fail,21,0,fail,RSC-173,0,n3,1996,,,,,,,,,,
180820,PE,,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.05.02,None,,Cre+,14:14:01,15:49:52,1.3,VISp,5,57.8,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.05.02,2,3,,-36,-34,nucleus_present,3000,no,"nan No Bubbles Touched side again. It took a couple touches, but all the fluid from the pipette left.",1.35,1.5,8.2,5.4,,20180817,AiV2-50uM alexa 488,0.5,652,,PES4_180820_652_A01,PES4_180820_652_A01,A8S4_180824_08_E12,1134,13607,567.6,6811.2,0,0,68%,Pass,21,0,pass,RSC-173,1,Sncg Vip Nptx2,7891,,,,,,,,,,
180820,PE,,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.05.02,None,,Cre+,14:14:01,16:10:11,1.033333333,VISp,4,63.2,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.05.02,2,2,,-36,-34,nucleus_present,2500,no,,1.5,2.016666667,13.93333333,6,"Patch/Cell Unstable,Rheobase Changed A little bit shaky resting voltage near the end, but cell seemed healthy at the start.",20180817,AiV2-50uM alexa 488,0.5,653,,PES4_180820_653_A01,PES4_180820_653_A01,A8S4_180824_08_F12,658,7899,373.3,4479.6,0,0,66%,Pass,21,0,pass,RSC-173,1,Vip Arhgap36 Hmcn1,6710,,,,,,,,,,
180820,PF,,Vip-IRES-Cre;Ai14-407235.05.01.01,None,,Cre+,10:11:29,12:39:15,2.15,VISp,4,64.9,Vip-IRES-Cre;Ai14-407235.05.01,3,3,Slice quality okay. Not too good.,-32,-30,nucleus_present,1000,no,,3.833333333,4.65,14.2,5.2,,20180817,AiV2-50uM alexa 488,0.5,701,EPhys_180820_01_A06_M,PFS4_180820_701_A01,PFS4_180820_701_A01,A8S4_180824_08_G12,1300,15604,560.5,6726,0,0,52%,Pass,21,0,pass,RSC-173,1,Sncg Vip Itih5,8782,BIOCYTIN_180828_01_A06,,,,,,,,,
180820,PF,,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.02.02.01,None,,Cre+,14:20:44,14:35:32,8.7,VISp,3-Feb,98.4,Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-407479.02.02,4,4,,-32,-31,nucleus_present,1000,no,,2.316666667,4.283333333,14.65,5.8,,20180817,AiV2-50uM alexa 488,0.5,702,EPhys_180820_01_C02_M,PFS4_180820_702_A01,PFS4_180820_702_A01,A8S4_180824_08_H12,1808,21693,617.7,7412.4,0,0,43%,Pass,21,0,pass,RSC-173,0.732810294,n66,9599,BIOCYTIN_180828_01_C02,,,,,,,,,
180821,P1,,Sst-IRES-Cre;Ai14-408415.03.01.01,None,,Cre+,10:15:18,10:26:54,0.866666667,VISp,6a,52.3,Sst-IRES-Cre;Ai14-408415.03.01,4,5,,-25,-25,nucleus_present,2800,no,,0.266666667,1.666666667,4.366666667,5.6,,20180820,AiV2-50uM alexa 488,0.5,1,,P1S4_180821_001_A01,P1S4_180821_001_A01,A8S4_180830_08_A01,271,3256,138.5,1662,0,0,66%,Fail,21,0,fail,RSC-174,0.714428417,n91,5794,BIOCYTIN_180828_01_C04,,,,,,,,,
180821,P1,,Sst-IRES-Cre;Ai14-408415.03.01.02,None,,Cre+,10:15:18,10:38:15,1.183333333,VISp,6a,45.7,Sst-IRES-Cre;Ai14-408415.03.01,3,4,,-25,-25,nucleus_present,3000,no,,0.416666667,1.266666667,4.516666667,4.1,,20180820,AiV2-50uM alexa 488,0.5,2,,P1S4_180821_002_A01,P1S4_180821_002_A01,A8S4_180830_08_B01,1356,16278,746.9,8962.8,0,0,79%,Pass,21,0,pass,RSC-174,1,Sst Nts,8827,BIOCYTIN_180828_01_C04,,,,,,,,,
180821,P1,,Sst-IRES-Cre;Ai14-408415.03.01.03,None,,Cre+,10:15:18,10:49:51,0.916666667,VISp,5,58.6,Sst-IRES-Cre;Ai14-408415.03.01,3,4,,-25,-25,nucleus_present,3000,no,,0.733333333,1,4.066666667,4,,20180820,AiV2-50uM alexa 488,0.5,3,,P1S4_180821_003_A01,P1S4_180821_003_A01,A8S4_180830_08_C01,1147,13765,580.9,6970.8,0,0,74%,Pass,21,0,pass,RSC-174,1,Sst Myh8 Etv1,8860,BIOCYTIN_180828_01_C04,,,,,,,,,
180821,P1,,Sst-IRES-Cre;Ai14-408415.03.01.04,None,,Cre+,10:15:18,11:01:17,0.916666667,VISp,5,60.2,Sst-IRES-Cre;Ai14-408415.03.01,3,2,,-20,-20,nucleus_present,3500,no,,0.316666667,1.333333333,11.65,4.6,,20180820,AiV2-50uM alexa 488,0.5,4,,P1S4_180821_004_A01,P1S4_180821_004_A01,A8S4_180830_08_D01,1228,14735,502.9,6034.8,0,0,61%,Pass,21,0,pass,RSC-174,1,Sst Calb2 Pdlim5,9153,BIOCYTIN_180828_01_C04,,,,,,,,,
180821,P1,,Sst-IRES-Cre;Ai14-408415.03.01.05,None,,Cre+,10:15:18,11:19:47,1.066666667,VISp,5,39.2,Sst-IRES-Cre;Ai14-408415.03.01,3,5,,-25,-25,nucleus_present,2300,no,,0.233333333,0.983333333,3.75,4.3,,20180820,AiV2-50uM alexa 488,0.5,5,,P1S4_180821_005_A01,P1S4_180821_005_A01,A8S4_180830_08_E01,1380,16560,686.6,8239.2,0,0,74%,Pass,21,0,pass,RSC-174,1,Sst Tac2 Tacstd2,9140,BIOCYTIN_180828_01_C04,,,,,,,,,
180821,P1,,Sst-IRES-Cre;Ai14-408415.03.01.06,None,,Cre+,10:15:18,11:30:37,0.783333333,VISp,6a,40.6,Sst-IRES-Cre;Ai14-408415.03.01,3,5,,-25,-25,nucleus_absent,1300,no,,0.466666667,1.366666667,4.15,7,,20180820,AiV2-50uM alexa 488,0.5,6,,P1S4_180821_006_A01,P1S4_180821_006_A01,A8S4_180830_08_F01,362,4347,150,1800,0,0,53%,Pass,21,0,pass,RSC-174,0.434668865,n59,3579,BIOCYTIN_180828_01_C04,,,,,,,,,
180821,P2,,Oxtr-T2A-Cre;Ai14-408759.03.01.01,Electroporation,channel recording,Cre+,13:00:18,13:56:57,1.15,VISp,1,44.9,Oxtr-T2A-Cre;Ai14-408759.03.01,3,4,#ROIgone.,-35,-35,nucleus_present,2000,no,Fluorescence in Pipette Small Bubbles Alexa fill visible.,1.1,2.916666667,9.283333333,4.6,,20180820,AiV2-50uM alexa 488,0.5,51,EPhys_180820_01_D05_M,P2S4_180821_051_A01,P2S4_180821_051_A01,A8S4_180830_08_G01,1902,22823,953.4,11440.8,0,0,76%,Pass,21,0,pass,RSC-174,0.89101038,n65,10054,BIOCYTIN_180828_01_D05,,,,,,,,,
