project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode ,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,MorphologyThumbnail,HighResMorphologyThumbnail,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at,disease_state
mIVSCC-MET,667472005,http://lims2/specimens?id=667472005,Sst-IRES-Cre;Ai14-376204.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376204.04.01,EPhys_180226_01_C02_M,BIOCYTIN_180306_01_C02,500363153,P2S4_180227_051_A01,667471958,2/27/2018 18:16,3.488723456,V1 Coronal 107,manual_failed,A8S4_180302_10,passed,,376204,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,dendrite type - NA,apical - NA,,,,672146572,qc,,,,http://lims2/focal_plane_image_series?id=672146572,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667473084,http://lims2/specimens?id=667473084,Sst-IRES-Cre;Ai14-376204.04.02.01,Cell,,unknown,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376204.04.02,EPhys_180226_01_C06_M,BIOCYTIN_180306_01_C06,500365561,PBS4_180227_501_A01,667473069,2/27/2018 18:20,3.2212224,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,376204,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp,,dendrite type - NA,apical - NA,,,,672148512,qc,,,,http://lims2/focal_plane_image_series?id=672148512,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667476495,http://lims2/specimens?id=667476495,Sst-IRES-Cre;Ai14-376204.04.02.02,Cell,,unknown,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376204.04.02,EPhys_180226_01_C06_M,BIOCYTIN_180306_01_C06,500365561,PBS4_180227_502_A01,667476480,2/27/2018 19:13,1.380374016,V1 Coronal 107,manual_passed,A8S4_180302_10,failed,,376204,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp,,,,,,,672148512,qc,,,,http://lims2/focal_plane_image_series?id=672148512,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667471874,http://lims2/specimens?id=667471874,Sst-IRES-Cre;Ai14-376204.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376204.05.01,EPhys_180226_01_C03_M,BIOCYTIN_180306_01_C03,500362969,P9S4_180227_401_A01,667471818,2/27/2018 18:18,4.922789888,V1 Coronal 107,manual_failed,A8S4_180302_10,passed,,376204,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672146607,qc,,,,http://lims2/focal_plane_image_series?id=672146607,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667474956,http://lims2/specimens?id=667474956,Sst-IRES-Cre;Ai14-376204.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376204.05.01,EPhys_180226_01_C03_M,BIOCYTIN_180306_01_C03,500362969,P9S4_180227_402_A01,667474940,2/27/2018 18:47,2.991775232,V1 Coronal 107,manual_passed,A8S4_180302_10,failed,,376204,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672146607,qc,,,,http://lims2/focal_plane_image_series?id=672146607,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667462882,http://lims2/specimens?id=667462882,Sst-IRES-Cre;Ai14-376204.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376204.05.02,EPhys_180226_01_C05_M,BIOCYTIN_180306_01_C05,500365559,PAS4_180227_451_A01,667462769,2/27/2018 17:55,2.19048192,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,376204,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672147894,qc,,,,http://lims2/focal_plane_image_series?id=672147894,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667473755,http://lims2/specimens?id=667473755,Sst-IRES-Cre;Ai14-376204.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376204.05.02,EPhys_180226_01_C05_M,BIOCYTIN_180306_01_C05,500365559,PAS4_180227_452_A01,667473740,2/27/2018 18:32,2.227147008,V1 Coronal 107,manual_passed,A8S4_180302_10,passed,,376204,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,dendrite type - NA,apical - NA,,,,672147894,qc,,,,http://lims2/focal_plane_image_series?id=672147894,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668176228,http://lims2/specimens?id=668176228,Sst-IRES-Cre;Ai14-376205.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376205.03.01,EPhys_180226_03_B02_M,BIOCYTIN_180306_03_B02,500365406,P9S4_180228_401_A01,668176074,2/28/2018 17:47,2.9204928,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376205,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp6a,,,,7991.698062,,,672157385,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=672157385,,63x go,63x imaging started,693944698,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=693944698,,/allen/programs/celltypes/production/mousecelltypes/prod213/specimen_668176228/morphology_summary_706170102.png,/allen/programs/celltypes/production/mousecelltypes/prod213/specimen_668176228/high_res_morphology_summary_706170102.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod213/specimen_668176228/Sst-IRES-Cre_Ai14-376205.03.01.01_706170102_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod213/specimen_668176228/Sst-IRES-Cre_Ai14-376205.03.01.01_706170102_m.marker,,
mIVSCC-MET,668209325,http://lims2/specimens?id=668209325,Sst-IRES-Cre;Ai14-376205.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376205.03.01,EPhys_180226_03_B02_M,BIOCYTIN_180306_03_B02,500365406,P9S4_180228_402_A01,668209097,2/28/2018 18:09,1.761704832,V1 Coronal 107,auto_failed,A8S4_180309_08,failed,,376205,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672157385,qc,,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=672157385,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668249770,http://lims2/specimens?id=668249770,Sst-IRES-Cre;Ai14-376205.04.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376205.04.01,Ephys_180226_03_B05_M,BIOCYTIN_180306_03_B05,500365549,P2S4_180228_051_A01,668249424,2/28/2018 18:14,1.457072384,V1 Coronal 107,manual_passed,A8S4_180302_10,passed,,376205,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp5,,,,3833.318912,,,672159153,qc,s,,,http://lims2/focal_plane_image_series?id=672159153,,63x go,63x imaging started,693970137,image_qc_passed,http://lims2/focal_plane_image_series?id=693970137,,,,,,,,,,,,,,,,,
mIVSCC-MET,668296786,http://lims2/specimens?id=668296786,Sst-IRES-Cre;Ai14-376205.04.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376205.04.01,Ephys_180226_03_B05_M,BIOCYTIN_180306_03_B05,500365549,P2S4_180228_052_A01,668296678,2/28/2018 18:47,1.348111872,V1 Coronal 107,manual_failed,A8S4_180302_10,passed,,376205,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672159153,qc,,,,http://lims2/focal_plane_image_series?id=672159153,,63x go,63x imaging started,695650282,qc,http://lims2/focal_plane_image_series?id=695650282,,,,,,,,,,,,,,,,,
mIVSCC-MET,668175960,http://lims2/specimens?id=668175960,Sst-IRES-Cre;Ai14-376205.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376205.04.02,EPhys_180226_03_B03_M,BIOCYTIN_180306_03_B03,500365452,P8S4_180228_351_A01,668175816,2/28/2018 17:39,3.31556864,V1 Coronal 107,auto_failed,A8S4_180309_08,failed,,376205,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672157890,processing,,,,http://lims2/focal_plane_image_series?id=672157890,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668242224,http://lims2/specimens?id=668242224,Sst-IRES-Cre;Ai14-376205.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376205.04.02,EPhys_180226_03_B03_M,BIOCYTIN_180306_03_B03,500365452,P8S4_180228_352_A01,668241976,2/28/2018 18:08,1.431482112,V1 Coronal 107,manual_passed,A8S4_180309_08,failed,,376205,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672157890,processing,,,,http://lims2/focal_plane_image_series?id=672157890,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668337999,http://lims2/specimens?id=668337999,Sst-IRES-Cre;Ai14-376205.05.01.01,Cell,,not checked,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376205.05.01,Ephys_180226_03_B06_M,BIOCYTIN_180306_03_B06,500365222,PBS4_180228_501_A01,668337794,2/28/2018 19:11,1.505956352,V1 Coronal 107,manual_passed,A8S4_180309_08,passed,,376205,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp,,,,,,,672160003,qc,,,,http://lims2/focal_plane_image_series?id=672160003,,63x go,63x imaging started,699189400,image_qc_passed,http://lims2/focal_plane_image_series?id=699189400,,,,,,,,,,,,,,,,,
mIVSCC-MET,668265140,http://lims2/specimens?id=668265140,Sst-IRES-Cre;Ai14-376205.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376205.05.02,EPhys_180226_03_B04_M,BIOCYTIN_180306_03_B04,500365547,PAS4_180228_451_A01,668264924,2/28/2018 18:25,2.684550144,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376205,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,dendrite type - NA,apical - NA,,,,672158283,qc,,,,http://lims2/focal_plane_image_series?id=672158283,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,669074640,http://lims2/specimens?id=669074640,Sst-IRES-Cre;Ai14-376206.03.02.01,Cell,,not checked,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.03.02,Ephys_180226_04_A04_M,BIOCYTIN_180306_04_A04,500365178,PBS4_180302_501_A01,669074191,3/2/2018 18:16,1.0279456,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp4,,,,2874.077469,,,672165784,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=672165784,,63x go,63x imaging started,694613686,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=694613686,,/allen/programs/celltypes/production/mousecelltypes/prod214/specimen_669074640/morphology_summary_701626174.png,/allen/programs/celltypes/production/mousecelltypes/prod214/specimen_669074640/high_res_morphology_summary_701626174.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod214/specimen_669074640/Sst-IRES-Cre_Ai14-376206.03.02.01_701626174_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod214/specimen_669074640/Sst-IRES-Cre_Ai14-376206.03.02.01_701626174_m.marker,,
mIVSCC-MET,669112312,http://lims2/specimens?id=669112312,Sst-IRES-Cre;Ai14-376206.03.02.02,Cell,,not checked,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.03.02,Ephys_180226_04_A04_M,BIOCYTIN_180306_04_A04,500365178,PBS4_180302_502_A01,669111920,3/2/2018 19:02,1.108979968,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp,,,,,,,672165784,qc,,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=672165784,,63x go,63x imaging started,693929405,image_qc_passed,http://lims2/focal_plane_image_series?id=693929405,,,,,,,,,,,,,,,,,
mIVSCC-MET,669047778,http://lims2/specimens?id=669047778,Sst-IRES-Cre;Ai14-376206.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.04.01,EPhys_180226_04_A03_M,BIOCYTIN_180306_04_A03,500364626,P9S4_180302_401_A01,669047519,3/2/2018 18:04,3.630228992,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp5,,,,8025.386111,,,672165315,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=672165315,,63x go,63x imaging started,693978543,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=693978543,,/allen/programs/celltypes/production/mousecelltypes/prod213/specimen_669047778/morphology_summary_702725965.png,/allen/programs/celltypes/production/mousecelltypes/prod213/specimen_669047778/high_res_morphology_summary_702725965.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod213/specimen_669047778/Sst-IRES-Cre_Ai14-376206.04.01.01_702725965_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod213/specimen_669047778/Sst-IRES-Cre_Ai14-376206.04.01.01_702725965_m.marker,,
mIVSCC-MET,669072830,http://lims2/specimens?id=669072830,Sst-IRES-Cre;Ai14-376206.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.04.01,EPhys_180226_04_A03_M,BIOCYTIN_180306_04_A03,500364626,P9S4_180302_402_A01,669072786,3/2/2018 18:24,1.42844032,V1 Coronal 107,auto_failed,A8S4_180309_08,failed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672165315,qc,,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=672165315,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,669047347,http://lims2/specimens?id=669047347,Sst-IRES-Cre;Ai14-376206.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.04.02,EPhys_180226_04_A05_M,BIOCYTIN_180306_04_A05,500365362,P8S4_180302_351_A01,669047103,3/2/2018 17:58,2.174328832,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,positive,POST,,,,3959.556487,,,672166100,qc,,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=672166100,,63x go,63x imaging started,693973327,image_qc_passed,http://lims2/focal_plane_image_series?id=693973327,,,,,,,,,,,,,,,,,
mIVSCC-MET,669072736,http://lims2/specimens?id=669072736,Sst-IRES-Cre;Ai14-376206.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.04.02,EPhys_180226_04_A05_M,BIOCYTIN_180306_04_A05,500365362,P8S4_180302_352_A01,669072632,3/2/2018 18:21,1.711667712,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp5,,,,3541.515026,,,672166100,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=672166100,,63x go,63x imaging started,694011782,image_qc_passed,http://lims2/focal_plane_image_series?id=694011782,,/allen/programs/celltypes/production/mousecelltypes/prod211/specimen_669072736/morphology_summary_705847585.png,/allen/programs/celltypes/production/mousecelltypes/prod211/specimen_669072736/high_res_morphology_summary_705847585.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod211/specimen_669072736/Sst-IRES-Cre_Ai14-376206.04.02.02_705847585_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod211/specimen_669072736/Sst-IRES-Cre_Ai14-376206.04.02.02_705847585_m.marker,,
mIVSCC-MET,669088423,http://lims2/specimens?id=669088423,Sst-IRES-Cre;Ai14-376206.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.04.02,EPhys_180226_04_A05_M,BIOCYTIN_180306_04_A05,500365362,P8S4_180302_353_A01,669088126,3/2/2018 18:47,2.012990976,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672166100,qc,,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=672166100,,63x go,63x imaging started,693999287,image_qc_passed,http://lims2/focal_plane_image_series?id=693999287,,,,,,,,,,,,,,,,,
mIVSCC-MET,669072563,http://lims2/specimens?id=669072563,Sst-IRES-Cre;Ai14-376206.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.05.01,EPhys_180226_04_B01_M,BIOCYTIN_180306_04_B01,500363520,P1S4_180302_001_A01,669072526,3/2/2018 18:27,1.531779328,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672166250,qc,,,,http://lims2/focal_plane_image_series?id=672166250,,63x go,63x imaging started,696806518,qc,http://lims2/focal_plane_image_series?id=696806518,,,,,,,,,,,,,,,,,
mIVSCC-MET,669080997,http://lims2/specimens?id=669080997,Sst-IRES-Cre;Ai14-376206.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.05.01,EPhys_180226_04_B01_M,BIOCYTIN_180306_04_B01,500363520,P1S4_180302_002_A01,669080800,3/2/2018 18:43,5.171451904,V1 Coronal 107,auto_failed,A8S4_180309_08,failed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672166250,qc,,,,http://lims2/focal_plane_image_series?id=672166250,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,669118681,http://lims2/specimens?id=669118681,Sst-IRES-Cre;Ai14-376206.05.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.05.01,EPhys_180226_04_B01_M,BIOCYTIN_180306_04_B01,500363520,P1S4_180302_003_A01,669118414,3/2/2018 19:00,5.078848,V1 Coronal 107,auto_failed,A8S4_180309_08,failed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672166250,qc,,,,http://lims2/focal_plane_image_series?id=672166250,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,669154876,http://lims2/specimens?id=669154876,Sst-IRES-Cre;Ai14-376206.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.06.01,EPhys_180226_04_B03_M,BIOCYTIN_180306_04_B03,500363888,PAS4_180302_452_A01,669154853,3/2/2018 19:35,1.849947648,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672167359,qc,,,,http://lims2/focal_plane_image_series?id=672167359,,63x go,63x imaging started,693996097,image_qc_passed,http://lims2/focal_plane_image_series?id=693996097,,,,,,,,,,,,,,,,,
mIVSCC-MET,669096206,http://lims2/specimens?id=669096206,Sst-IRES-Cre;Ai14-376206.06.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376206.06.02,EPhys_180226_04_A06_M,BIOCYTIN_180306_04_A06,500363336,PAS4_180302_451_A01,669096088,3/2/2018 18:46,2.866241024,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376206,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672166209,qc,,,,http://lims2/focal_plane_image_series?id=672166209,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,669165310,http://lims2/specimens?id=669165310,Sst-IRES-Cre;Ai14-376837.03.02.01,Cell,,not checked,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376837.03.02,Ephys_180226_04_B04_M,,,PBS4_180302_503_A01,669165295,3/2/2018 21:11,1.433839872,V1 Coronal 107,auto_failed,A8S4_180309_08,failed,,376837,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,669165397,http://lims2/specimens?id=669165397,Sst-IRES-Cre;Ai14-376837.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376837.04.01,EPhys_180226_04_B05_M,BIOCYTIN_180306_04_B05,500364072,P9S4_180302_405_A01,669165378,3/2/2018 21:07,1.274589184,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376837,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp5,,,,7547.279413,,,672167684,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=672167684,,63x go,63x imaging started,693441787,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=693441787,,/allen/programs/celltypes/production/mousecelltypes/prod206/specimen_669165397/morphology_summary_698829321.png,/allen/programs/celltypes/production/mousecelltypes/prod206/specimen_669165397/high_res_morphology_summary_698829321.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod206/specimen_669165397/Sst-IRES-Cre_Ai14-376837.04.01.01_698829321_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod206/specimen_669165397/Sst-IRES-Cre_Ai14-376837.04.01.01_698829321_m.marker,,
mIVSCC-MET,669165270,http://lims2/specimens?id=669165270,Sst-IRES-Cre;Ai14-376837.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376837.04.02,EPhys_180226_04_B06_M,BIOCYTIN_180306_04_B06,500364256,P8S4_180302_354_A01,669165253,3/2/2018 21:08,6.140392448,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376837,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672168026,qc,,,,http://lims2/focal_plane_image_series?id=672168026,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,669166845,http://lims2/specimens?id=669166845,Sst-IRES-Cre;Ai14-376837.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376837.04.02,EPhys_180226_04_B06_M,BIOCYTIN_180306_04_B06,500364256,P8S4_180302_355_A01,669166830,3/2/2018 21:58,2.304418816,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,376837,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672168026,qc,,,,http://lims2/focal_plane_image_series?id=672168026,,63x go,63x imaging started,693984476,image_qc_passed,http://lims2/focal_plane_image_series?id=693984476,,,,,,,,,,,,,,,,,
mIVSCC-MET,669168644,http://lims2/specimens?id=669168644,Sst-IRES-Cre;Ai14-376837.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-376837.04.02,EPhys_180226_04_B06_M,BIOCYTIN_180306_04_B06,500364256,P8S4_180302_356_A01,669168629,3/2/2018 22:22,3.51900672,V1 Coronal 107,auto_failed,A8S4_180309_08,failed,,376837,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,672168026,qc,,,,http://lims2/focal_plane_image_series?id=672168026,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,674168135,http://lims2/specimens?id=674168135,Sst-IRES-Cre;Ai14-381578.02.01.01,Cell,,unknown,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-381578.02.01,EPhys_180319_01_A04_M,BIOCYTIN_180327_01_A04,500363441,PBS4_180319_501_A01,674168034,3/19/2018 18:18,0.999954432,V1 Coronal 107,auto_failed,A8S4_180322_08,passed,,381578,Ai14(RCL-tdT),Sst-IRES-Cre,,VISp,,,,,,,679127789,qc,,,,http://lims2/focal_plane_image_series?id=679127789,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,674069192,http://lims2/specimens?id=674069192,Sst-IRES-Cre;Ai14-381578.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-381578.03.01,EPhys_180319_01_A01_M,BIOCYTIN_180327_01_A01,500365153,P9S4_180319_401_A01,674068890,3/19/2018 16:47,3.434872832,V1 Coronal 107,auto_failed,A8S4_180322_08,passed,,381578,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp2/3,,,,7904.960294,,,679125107,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=679125107,,63x go,63x imaging started,696576097,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=696576097,,/allen/programs/celltypes/production/mousecelltypes/prod226/specimen_674069192/morphology_summary_703699568.png,/allen/programs/celltypes/production/mousecelltypes/prod226/specimen_674069192/high_res_morphology_summary_703699568.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod226/specimen_674069192/Sst-IRES-Cre_Ai14-381578.03.01.01_703699568_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod226/specimen_674069192/Sst-IRES-Cre_Ai14-381578.03.01.01_703699568_m.marker,,
mIVSCC-MET,674114436,http://lims2/specimens?id=674114436,Sst-IRES-Cre;Ai14-381578.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-381578.03.01,EPhys_180319_01_A01_M,BIOCYTIN_180327_01_A01,500365153,P9S4_180319_402_A01,674114278,3/19/2018 17:14,1.691748224,V1 Coronal 107,auto_failed,A8S4_180322_08,failed,,381578,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,679125107,qc,,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=679125107,,,,,,,,,,,,,,,,,,,,,,,
