project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,MorphologyThumbnail,HighResMorphologyThumbnail,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at,disease_state,mip_link,depth_from_pia,1_2_NA_objective
mIVSCC-MET,788272115,http://lims2/specimens?id=788272115,Sst-IRES-Cre;Ai14-427894.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-427894.04.01,EPhys_181126_01_C03_M,BIOCYTIN_181211_01_C03,500391843,P1S4_181129_001_A01,788272070,38:30.5,3.371037184,V1 Coronal 107,auto_failed,A8S4_181213_07,passed,,427894,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,797893704,qc,,,,http://lims2/focal_plane_image_series?id=797893704,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,788325819,http://lims2/specimens?id=788325819,Sst-IRES-Cre;Ai14-427894.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-427894.04.01,EPhys_181126_01_C03_M,BIOCYTIN_181211_01_C03,500391843,P1S4_181129_002_A01,788325784,24:23.5,5.32172544,V1 Coronal 107,auto_failed,A8S4_181213_07,passed,,427894,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,797893704,qc,,,,http://lims2/focal_plane_image_series?id=797893704,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,788272042,http://lims2/specimens?id=788272042,Sst-IRES-Cre;Ai14-427894.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-427894.04.02,EPhys_181126_01_C04_M,BIOCYTIN_181211_01_C04,500392027,P8S4_181129_351_A01,788271929,25:23.2,1.54013312,V1 Coronal 107,auto_failed,A8S4_181213_07,failed,,427894,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,797893855,qc,,,,http://lims2/focal_plane_image_series?id=797893855,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,788296224,http://lims2/specimens?id=788296224,Sst-IRES-Cre;Ai14-427894.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-427894.04.02,EPhys_181126_01_C04_M,BIOCYTIN_181211_01_C04,500392027,P8S4_181129_352_A01,788296154,52:07.4,3.620878592,V1 Coronal 107,auto_failed,A8S4_181213_07,passed,,427894,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,797893855,qc,,,,http://lims2/focal_plane_image_series?id=797893855,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,788325766,http://lims2/specimens?id=788325766,Sst-IRES-Cre;Ai14-427894.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-427894.04.02,EPhys_181126_01_C04_M,BIOCYTIN_181211_01_C04,500392027,P8S4_181129_353_A01,788325730,16:20.8,1.816066816,V1 Coronal 107,auto_failed,A8S4_181213_07,passed,,427894,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,797893855,qc,,,,http://lims2/focal_plane_image_series?id=797893855,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,788356140,http://lims2/specimens?id=788356140,Sst-IRES-Cre;Ai14-427894.04.02.04,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-427894.04.02,EPhys_181126_01_C04_M,BIOCYTIN_181211_01_C04,500392027,P8S4_181129_354_A01,788356100,44:23.8,2.15479552,V1 Coronal 107,auto_failed,A8S4_181213_07,passed,,427894,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,797893855,qc,,,,http://lims2/focal_plane_image_series?id=797893855,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,788349328,http://lims2/specimens?id=788349328,Sst-IRES-Cre;Ai14-427894.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-427894.05.02,EPhys_181126_01_C06_M,BIOCYTIN_181211_01_C06,500392395,PAS4_181129_452_A01,788349275,38:22.8,2.407389184,V1 Coronal 107,auto_failed,A8S4_181213_07,passed,,427894,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,797893958,qc,,,,http://lims2/focal_plane_image_series?id=797893958,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794781752,http://lims2/specimens?id=794781752,Sst-IRES-Cre;Ai14-429748.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429748.04.01,EPhys_181210_01_A05_M,BIOCYTIN_181218_01_A05,539050832,,794781418,42:37.3,1.871206016,V1 Coronal 107,auto_failed,,,,429748,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805384420,qc,,,,http://lims2/focal_plane_image_series?id=805384420,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794802318,http://lims2/specimens?id=794802318,Sst-IRES-Cre;Ai14-429748.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429748.04.01,EPhys_181210_01_A05_M,BIOCYTIN_181218_01_A05,539050832,P1S4_181213_001_A01,794801907,09:58.3,3.611997696,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429748,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805384420,qc,,,,http://lims2/focal_plane_image_series?id=805384420,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794825421,http://lims2/specimens?id=794825421,Sst-IRES-Cre;Ai14-429748.04.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429748.04.01,EPhys_181210_01_A05_M,BIOCYTIN_181218_01_A05,539050832,P1S4_181213_002_A01,794825103,22:23.1,2.125319168,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429748,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805384420,qc,,,,http://lims2/focal_plane_image_series?id=805384420,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794843709,http://lims2/specimens?id=794843709,Sst-IRES-Cre;Ai14-429748.04.01.04,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429748.04.01,EPhys_181210_01_A05_M,BIOCYTIN_181218_01_A05,539050832,P1S4_181213_003_A01,794843351,46:39.5,1.3933696,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429748,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805384420,qc,,,,http://lims2/focal_plane_image_series?id=805384420,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794812190,http://lims2/specimens?id=794812190,Sst-IRES-Cre;Ai14-429748.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429748.05.02,EPhys_181210_01_A06_M,BIOCYTIN_181218_01_A06,539051016,PES4_181213_651_A01,794811844,11:05.4,2.112592384,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429748,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805384717,qc,,,,http://lims2/focal_plane_image_series?id=805384717,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794842004,http://lims2/specimens?id=794842004,Sst-IRES-Cre;Ai14-429748.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429748.05.02,EPhys_181210_01_A06_M,BIOCYTIN_181218_01_A06,539051016,,794841770,32:50.3,4.61767168,V1 Coronal 107,auto_passed,,,,429748,Ai14(RCL-tdT),Sst-IRES-Cre,,,,,,,,,805384717,qc,,,,http://lims2/focal_plane_image_series?id=805384717,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794865067,http://lims2/specimens?id=794865067,Sst-IRES-Cre;Ai14-429748.05.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429748.05.02,EPhys_181210_01_A06_M,BIOCYTIN_181218_01_A06,539051016,PES4_181213_652_A01,794864537,56:49.5,2.521845504,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429748,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805384717,qc,,,,http://lims2/focal_plane_image_series?id=805384717,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794870097,http://lims2/specimens?id=794870097,Sst-IRES-Cre;Ai14-429748.06.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429748.06.02,EPhys_181210_01_B01_M,BIOCYTIN_181218_01_B01,539051200,PAS4_181213_451_A01,794869712,55:27.2,3.639314432,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429748,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805385117,qc,,,,http://lims2/focal_plane_image_series?id=805385117,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794937757,http://lims2/specimens?id=794937757,Sst-IRES-Cre;Ai14-429748.06.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429748.06.02,EPhys_181210_01_B01_M,BIOCYTIN_181218_01_B01,539051200,PAS4_181213_452_A01,794937638,07:53.2,2.279300864,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429748,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805385117,qc,,,,http://lims2/focal_plane_image_series?id=805385117,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794948976,http://lims2/specimens?id=794948976,Sst-IRES-Cre;Ai14-429748.06.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429748.06.02,EPhys_181210_01_B01_M,BIOCYTIN_181218_01_B01,539051200,PAS4_181213_453_A01,794948939,32:30.2,3.241464064,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429748,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805385117,qc,,,,http://lims2/focal_plane_image_series?id=805385117,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795870832,http://lims2/specimens?id=795870832,Sst-IRES-Cre;Ai14-429750.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429750.03.02,EPhys_181210_01_D04_M,BIOCYTIN_181218_01_D04,539047971,PFS4_181214_704_A01,795870805,22:23.2,1.801700096,V1 Coronal 107,auto_failed,A8S4_190103_07,passed,,429750,Ai14(RCL-tdT),Sst-IRES-Cre,not applicable,VISp,,,,,,,805391492,qc,,,,http://lims2/focal_plane_image_series?id=805391492,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795506764,http://lims2/specimens?id=795506764,Sst-IRES-Cre;Ai14-429750.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429750.04.01,EPhys_181210_01_B05_M,BIOCYTIN_181218_01_B05,539046598,PFS4_181214_701_A01,795506320,10:21.6,1.38822784,V1 Coronal 107,auto_failed,A8S4_190103_07,passed,,429750,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805386247,qc,,,,http://lims2/focal_plane_image_series?id=805386247,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795572082,http://lims2/specimens?id=795572082,Sst-IRES-Cre;Ai14-429750.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429750.04.01,EPhys_181210_01_B05_M,BIOCYTIN_181218_01_B05,539046598,PFS4_181214_702_A01,795571675,50:02.6,2.809175808,V1 Coronal 107,auto_failed,A8S4_190103_07,passed,,429750,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805386247,qc,,,,http://lims2/focal_plane_image_series?id=805386247,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795530674,http://lims2/specimens?id=795530674,Sst-IRES-Cre;Ai14-429750.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429750.04.02,EPhys_181210_01_B06_M,BIOCYTIN_181218_01_B06,539046782,P8S4_181214_351_A01,795530464,44:39.5,-27.69433805,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429750,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805386580,qc,,,,http://lims2/focal_plane_image_series?id=805386580,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795572344,http://lims2/specimens?id=795572344,Sst-IRES-Cre;Ai14-429750.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429750.04.02,EPhys_181210_01_B06_M,BIOCYTIN_181218_01_B06,539046782,P8S4_181214_352_A01,795572178,10:39.9,1.733324416,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429750,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805386580,qc,,,,http://lims2/focal_plane_image_series?id=805386580,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795535965,http://lims2/specimens?id=795535965,Sst-IRES-Cre;Ai14-429750.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429750.05.01,EPhys_181210_01_B04_M,BIOCYTIN_181218_01_B04,539051752,,795535212,59:28.8,2.274391552,V1 Coronal 107,auto_failed,,,,429750,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805385960,qc,,,,http://lims2/focal_plane_image_series?id=805385960,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795563325,http://lims2/specimens?id=795563325,Sst-IRES-Cre;Ai14-429750.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429750.05.01,EPhys_181210_01_B04_M,BIOCYTIN_181218_01_B04,539051752,P1S4_181214_001_A01,795562170,15:18.0,4.4431616,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429750,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805385960,qc,,,,http://lims2/focal_plane_image_series?id=805385960,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795608159,http://lims2/specimens?id=795608159,Sst-IRES-Cre;Ai14-429750.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429750.05.02,EPhys_181210_01_C01_M,BIOCYTIN_181218_01_C01,539047150,PAS4_181214_451_A01,795607641,41:19.4,3.65078656,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429750,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805388080,qc,,,,http://lims2/focal_plane_image_series?id=805388080,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795659722,http://lims2/specimens?id=795659722,Sst-IRES-Cre;Ai14-429750.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429750.05.02,EPhys_181210_01_C01_M,BIOCYTIN_181218_01_C01,539047150,,795659447,19:04.5,4.021205248,V1 Coronal 107,auto_failed,,,,429750,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805388080,qc,,,,http://lims2/focal_plane_image_series?id=805388080,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795684301,http://lims2/specimens?id=795684301,Sst-IRES-Cre;Ai14-429750.05.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429750.05.02,EPhys_181210_01_C01_M,BIOCYTIN_181218_01_C01,539047150,PAS4_181214_452_A01,795683990,42:21.0,2.689498624,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429750,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805388080,qc,,,,http://lims2/focal_plane_image_series?id=805388080,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,792648871,http://lims2/specimens?id=792648871,Sst-IRES-Cre;Ai14-429752.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429752.03.01,,,,,792648562,43:26.0,2.764544256,V1 Coronal 107,auto_failed,,,,429752,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,792662125,http://lims2/specimens?id=792662125,Sst-IRES-Cre;Ai14-429752.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429752.03.01,,,,,792662000,10:13.9,2.17931392,V1 Coronal 107,auto_failed,,,,429752,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,792728913,http://lims2/specimens?id=792728913,Sst-IRES-Cre;Ai14-429752.06.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429752.06.02,EPhys_181210_01_A03_M,BIOCYTIN_181218_01_A03,539050464,PES4_181210_651_A01,792728796,17:58.5,3.074635264,V1 Coronal 107,auto_failed,A8S4_181213_07,passed,,429752,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805384321,qc,,,,http://lims2/focal_plane_image_series?id=805384321,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794940971,http://lims2/specimens?id=794940971,Sst-IRES-Cre;Ai14-429754.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429754.04.02,EPhys_181210_01_B02_M,BIOCYTIN_181218_01_B02,539051384,P8S4_181213_351_A01,794940857,02:08.0,1.783975808,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429754,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805385411,qc,,,,http://lims2/focal_plane_image_series?id=805385411,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,794954019,http://lims2/specimens?id=794954019,Sst-IRES-Cre;Ai14-429754.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429754.04.02,EPhys_181210_01_B02_M,BIOCYTIN_181218_01_B02,539051384,,794953898,45:22.5,1.62289984,V1 Coronal 107,auto_failed,,,,429754,Ai14(RCL-tdT),Sst-IRES-Cre,,,,,,,,,805385411,qc,,,,http://lims2/focal_plane_image_series?id=805385411,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795781168,http://lims2/specimens?id=795781168,Sst-IRES-Cre;Ai14-429756.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.02.01,EPhys_181210_01_D01_M,BIOCYTIN_181218_01_D01,539048523,P2S4_181214_051_A01,795781033,06:28.5,1.682648704,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390854,qc,,,,http://lims2/focal_plane_image_series?id=805390854,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795833727,http://lims2/specimens?id=795833727,Sst-IRES-Cre;Ai14-429756.02.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.02.01,EPhys_181210_01_D01_M,BIOCYTIN_181218_01_D01,539048523,P2S4_181214_052_A01,795833502,54:20.5,1.523717888,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390854,qc,,,,http://lims2/focal_plane_image_series?id=805390854,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795720755,http://lims2/specimens?id=795720755,Sst-IRES-Cre;Ai14-429756.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.03.01,EPhys_181210_01_C05_M,BIOCYTIN_181218_01_C05,539047886,,795720474,20:36.0,1.24813184,V1 Coronal 107,auto_failed,,,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390753,qc,,,,http://lims2/focal_plane_image_series?id=805390753,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795749378,http://lims2/specimens?id=795749378,Sst-IRES-Cre;Ai14-429756.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.03.01,EPhys_181210_01_C05_M,BIOCYTIN_181218_01_C05,539047886,,795748801,43:02.8,2.838083584,V1 Coronal 107,auto_failed,,,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390753,qc,,,,http://lims2/focal_plane_image_series?id=805390753,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795786328,http://lims2/specimens?id=795786328,Sst-IRES-Cre;Ai14-429756.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.03.01,EPhys_181210_01_C05_M,BIOCYTIN_181218_01_C05,539047886,P1S4_181214_002_A01,795786186,28:36.3,1.818421632,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390753,qc,,,,http://lims2/focal_plane_image_series?id=805390753,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795818519,http://lims2/specimens?id=795818519,Sst-IRES-Cre;Ai14-429756.03.01.04,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.03.01,EPhys_181210_01_C05_M,BIOCYTIN_181218_01_C05,539047886,P1S4_181214_003_A01,795818133,49:58.4,4.41530368,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390753,qc,,,,http://lims2/focal_plane_image_series?id=805390753,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795796672,http://lims2/specimens?id=795796672,Sst-IRES-Cre;Ai14-429756.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.03.02,EPhys_181210_01_C04_M,BIOCYTIN_181218_01_C04,539047702,PFS4_181214_703_A01,795796525,15:37.1,5.108641792,V1 Coronal 107,auto_failed,A8S4_190103_07,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390478,qc,,,,http://lims2/focal_plane_image_series?id=805390478,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795727879,http://lims2/specimens?id=795727879,Sst-IRES-Cre;Ai14-429756.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.04.02,EPhys_181210_01_C03_M,BIOCYTIN_181218_01_C03,539047518,PBS4_181214_501_A01,795727695,28:04.6,1.778653824,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390129,qc,,,,http://lims2/focal_plane_image_series?id=805390129,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795758408,http://lims2/specimens?id=795758408,Sst-IRES-Cre;Ai14-429756.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.04.02,EPhys_181210_01_C03_M,BIOCYTIN_181218_01_C03,539047518,PBS4_181214_502_A01,795758192,42:29.7,1.313711488,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390129,qc,,,,http://lims2/focal_plane_image_series?id=805390129,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795786452,http://lims2/specimens?id=795786452,Sst-IRES-Cre;Ai14-429756.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.04.02,EPhys_181210_01_C03_M,BIOCYTIN_181218_01_C03,539047518,PBS4_181214_503_A01,795786373,23:13.8,1.705269632,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390129,qc,,,,http://lims2/focal_plane_image_series?id=805390129,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795801013,http://lims2/specimens?id=795801013,Sst-IRES-Cre;Ai14-429756.04.02.04,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.04.02,EPhys_181210_01_C03_M,BIOCYTIN_181218_01_C03,539047518,PBS4_181214_504_A01,795800939,43:10.9,1.50478528,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390129,qc,,,,http://lims2/focal_plane_image_series?id=805390129,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795827953,http://lims2/specimens?id=795827953,Sst-IRES-Cre;Ai14-429756.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.05.01,EPhys_181210_01_C06_M,BIOCYTIN_181218_01_C06,539048070,PAS4_181214_453_A01,795827825,56:58.4,2.740503296,V1 Coronal 107,auto_failed,A8S4_181219_10,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390802,qc,,,,http://lims2/focal_plane_image_series?id=805390802,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795844214,http://lims2/specimens?id=795844214,Sst-IRES-Cre;Ai14-429756.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.06.01,EPhys_181210_01_D02_M,BIOCYTIN_181218_01_D02,539048339,PES4_181214_652_A01,795844058,16:40.5,1.960416768,V1 Coronal 107,auto_failed,A8S4_190103_07,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805390902,qc,,,,http://lims2/focal_plane_image_series?id=805390902,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,795749753,http://lims2/specimens?id=795749753,Sst-IRES-Cre;Ai14-429756.06.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Sst-IRES-Cre%3BAi14-429756.06.02,EPhys_181210_01_C02_M,BIOCYTIN_181218_01_C02,539047334,PES4_181214_651_A01,795749517,40:17.4,2.171310592,V1 Coronal 107,auto_failed,A8S4_190103_07,passed,,429756,Ai14(RCL-tdT),Sst-IRES-Cre,positive,VISp,,,,,,,805389795,qc,,,,http://lims2/focal_plane_image_series?id=805389795,,,,,,,,,,,,,,,,,,,,,,,,,,
