date,organism_name,name,extraction.endPipetteR,extraction.postPatch,rigOperator,status,roi_major,roi_minor,container
2019-07-30 14:06:54 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-477848.03.01.02,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190730_706_A01
2019-07-30 15:03:37 -0700,Mouse,Pvalb-IRES-Cre;Ai14-478338.04.02.01,3.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190730_457_A01
2019-07-30 15:03:37 -0700,Mouse,Pvalb-IRES-Cre;Ai14-478338.04.02.02,1000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190730_458_A01
2019-07-30 15:35:51 -0700,Mouse,Pvalb-IRES-Cre;Ai14-478338.05.02.01,2000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 6a,PES4_190730_655_A01
2019-07-30 15:37:45 -0700,Mouse,Pvalb-IRES-Cre;Ai14-478338.03.02.01,1500.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6b,PFS4_190730_707_A01
2019-07-30 16:19:33 -0700,Mouse,Pvalb-IRES-Cre;Ai14-478338.05.01.01,1300.0,nucleus_present,katherineb,SUCCESS,VISp,layer 6a,PES4_190730_656_A01
2019-07-31 10:04:47 -0700,Human,H19.06.360.1A.02.02,2000.0,nucleus_present,lindsayn,SUCCESS,FCx,layer 3,PXS4_190731_352_A01
2019-07-31 10:04:47 -0700,Human,H19.06.360.1A.02.01,2000.0,nucleus_present,lindsayn,SUCCESS,FCx,layer 5,PXS4_190731_351_A01
2019-07-31 10:04:47 -0700,Human,H19.06.360.1A.02.05,2000.0,nucleus_present,lindsayn,SUCCESS,FCx,layer 2,PXS4_190731_355_A01
2019-07-31 10:04:47 -0700,Human,H19.06.360.1A.02.04,2000.0,nucleus_present,lindsayn,SUCCESS,FCx,layer 3,PXS4_190731_354_A01
2019-07-31 10:04:47 -0700,Human,H19.06.360.1A.02.03,2000.0,nucleus_present,lindsayn,SUCCESS,FCx,layer 3,PXS4_190731_353_A01
2019-07-31 10:28:50 -0700,Human,H19.06.360.1A.01.04,4000.0,nucleus_present,katherineb,SUCCESS,FCx,layer 3,PXS4_190731_654_A01
2019-07-31 10:28:50 -0700,Human,H19.06.360.1A.01.01,1500.0,nucleus_present,katherineb,SUCCESS,FCx,layer 3,PXS4_190731_651_A01
2019-07-31 10:28:50 -0700,Human,H19.06.360.1A.01.02,2000.0,nucleus_present,katherineb,SUCCESS,FCx,layer 3,PXS4_190731_652_A01
2019-07-31 10:28:50 -0700,Human,H19.06.360.1A.01.03,2100.0,nucleus_present,katherineb,SUCCESS,FCx,layer 2,PXS4_190731_653_A01
2019-07-31 10:28:50 -0700,Human,H19.06.360.1A.01.06,2000.0,nucleus_present,katherineb,SUCCESS,FCx,layer 3,PXS4_190731_656_A01
2019-07-31 10:28:50 -0700,Human,H19.06.360.1A.01.07,1200.0,nucleus_present,katherineb,SUCCESS,FCx,layer 3,PXS4_190731_657_A01
2019-07-31 10:28:50 -0700,Human,H19.06.360.1A.01.05,5000.0,nucleus_present,katherineb,SUCCESS,FCx,layer 3,PXS4_190731_655_A01
2019-08-01 10:01:19 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478316.04.01.01,1500.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190801_701_A01
2019-08-01 10:22:28 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478316.03.01.03,200.0,nucleus_absent,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190801_003_A01
2019-08-01 10:22:28 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478316.03.01.01,2800.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190801_001_A01
2019-08-01 10:22:28 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478316.03.01.02,3500.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190801_002_A01
2019-08-01 10:38:27 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478316.04.02.01,3.9,nucleus_present,ramr,SUCCESS,VISp,layer 2/3,PAS4_190801_451_A01
2019-08-01 10:38:27 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478316.04.02.02,1800.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190801_452_A01
2019-08-01 10:38:27 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478316.04.02.04,2000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6b,PAS4_190801_454_A01
2019-08-01 10:38:27 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478316.04.02.03,2500.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190801_453_A01
2019-08-01 13:09:48 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-477849.03.01.01,1500.0,nucleus_present,jessicat,SUCCESS,VISp,layer 4,PFS4_190801_702_A01
2019-08-01 13:42:51 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-477849.04.01.01,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 5,PFS4_190801_703_A01
2019-08-01 13:42:51 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-477849.04.01.02,1600.0,nucleus_absent,jessicat,SUCCESS,VISp,layer 5,PFS4_190801_704_A01
2019-08-01 13:59:33 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-477849.03.02.01,50.0,nucleus_absent,kristenh,SUCCESS,VISp,layer 5,P1S4_190801_004_A01
2019-08-01 14:35:20 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-477849.05.01.01,2700.0,nucleus_present,kristenh,SUCCESS,VISp,layer 5,P1S4_190801_005_A01
2019-08-01 14:45:35 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-477849.05.02.01,1000.0,nucleus_present,ramr,SUCCESS,VISp,layer 5,PAS4_190801_455_A01
2019-08-02 10:26:18 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478317.03.01.01,2000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 4,PES4_190802_651_A01
2019-08-02 10:26:18 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478317.03.01.02,1500.0,nucleus_present,katherineb,SUCCESS,VISp,layer 5,PES4_190802_652_A01
2019-08-02 11:00:50 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478317.05.02.02,2000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6b,PAS4_190802_452_A01
2019-08-02 11:00:50 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478317.05.02.01,2000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6b,PAS4_190802_451_A01
2019-08-02 12:46:05 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478317.04.01.04,1800.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190802_702_A01
2019-08-02 12:46:05 -0700,Mouse,Slc17a6-IRES-Cre;Ai14-478317.04.01.01,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6b,PFS4_190802_701_A01
2019-08-02 13:39:07 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-477850.03.02.01,2600.0,nucleus_present,ramr,SUCCESS,VISp,layer 5,PAS4_190802_453_A01
2019-08-02 13:40:46 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-477850.04.02.01,25.0,nucleus_present,katherineb,SUCCESS,VISp,layer 5,PES4_190802_653_A01
2019-08-02 13:40:46 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-477850.04.02.02,1900.0,nucleus_present,katherineb,SUCCESS,VISp,layer 1,PES4_190802_654_A01
2019-08-02 14:43:39 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-478686.04.01.01,130.0,nucleus_present,ramr,SUCCESS,VISp,layer 5,PAS4_190802_454_A01
2019-08-02 15:00:38 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-478686.05.01.01,2000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 5,PES4_190802_655_A01
2019-08-02 15:19:15 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-478686.06.02.01,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 5,PFS4_190802_703_A01
2019-08-02 15:48:52 -0700,Mouse,Glt25d2-Cre_NF107;Ai14-478686.06.01.01,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 5,PFS4_190802_704_A01
2019-08-05 10:21:04 -0700,Mouse,Slc32a1-IRES-Cre;Ai14-478795.04.01.01,100.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190805_001_A01
2019-08-05 11:47:35 -0700,Mouse,Slc32a1-IRES-Cre;Ai14-478795.05.01.01,3000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 4,PES4_190805_651_A01
2019-08-05 13:33:59 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-479903.03.01.01,3500.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_190805_652_A01
2019-08-05 13:59:06 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-479903.05.01.01,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190805_701_A01
2019-08-05 13:59:06 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-479903.05.01.02,50.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190805_702_A01
2019-08-05 14:18:04 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479507.04.02.01,8.0,nucleus_present,katherineb,SUCCESS,VISp,layer 5,PES4_190805_653_A01
2019-08-05 14:41:01 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479507.05.02.01,2800.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190805_451_A01
2019-08-05 14:41:01 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479507.05.02.03,1800.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190805_453_A01
2019-08-05 14:41:01 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479507.05.02.02,1500.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190805_452_A01
2019-08-05 15:01:31 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479507.04.01.01,1600.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_190805_654_A01
2019-08-07 10:22:55 -0700,Mouse,Vip-IRES-Cre;Ai14-479200.04.02.01,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190807_701_A01
2019-08-07 10:22:55 -0700,Mouse,Vip-IRES-Cre;Ai14-479200.04.02.02,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6b,PFS4_190807_702_A01
2019-08-07 10:54:37 -0700,Mouse,Vip-IRES-Cre;Ai14-479200.03.01.01,25.0,nucleus_absent,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190807_001_A01
2019-08-07 10:54:37 -0700,Mouse,Vip-IRES-Cre;Ai14-479200.03.01.02,65.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190807_002_A01
2019-08-07 11:01:54 -0700,Mouse,Vip-IRES-Cre;Ai14-479200.05.02.02,3000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190807_452_A01
2019-08-07 11:01:54 -0700,Mouse,Vip-IRES-Cre;Ai14-479200.05.02.01,2000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190807_451_A01
2019-08-07 13:18:08 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-479904.04.01.01,60.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190807_003_A01
2019-08-07 14:03:54 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-479904.04.02.01,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190807_703_A01
2019-08-07 14:07:24 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479510.04.02.01,2000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6b,PAS4_190807_453_A01
2019-08-07 14:07:24 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479510.04.02.02,2000.0,nucleus_absent,ramr,SUCCESS,VISp,layer 6a,PAS4_190807_454_A01
2019-08-07 14:09:13 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479510.04.01.01,2600.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190807_004_A01
2019-08-07 14:48:56 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479510.05.02.02,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190807_705_A01
2019-08-07 14:48:56 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479510.05.02.01,1500.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190807_704_A01
2019-08-08 10:34:38 -0700,Mouse,Vip-IRES-Cre;Ai14-479201.04.02.01,2300.0,nucleus_present,ramr,SUCCESS,VISp,layer 6b,PAS4_190808_451_A01
2019-08-08 10:36:49 -0700,Mouse,Vip-IRES-Cre;Ai14-479201.05.01.01,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6b,PFS4_190808_701_A01
2019-08-08 10:36:49 -0700,Mouse,Vip-IRES-Cre;Ai14-479201.05.01.03,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190808_703_A01
2019-08-08 10:36:49 -0700,Mouse,Vip-IRES-Cre;Ai14-479201.05.01.02,500.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190808_702_A01
2019-08-08 10:49:33 -0700,Mouse,Vip-IRES-Cre;Ai14-479201.03.01.01,200.0,nucleus_absent,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190808_001_A01
2019-08-08 11:52:07 -0700,Mouse,Vip-IRES-Cre;Ai14-479201.05.02.01,2500.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190808_452_A01
2019-08-08 11:53:31 -0700,Human,H19.06.360.1A.06.05,12.0,nucleus_present,katherineb,SUCCESS,FCx,layer 4,PXS4_190808_655_A01
2019-08-08 11:53:31 -0700,Human,H19.06.360.1A.06.02,3000.0,nucleus_present,katherineb,SUCCESS,FCx,layer 3,PXS4_190808_652_A01
2019-08-08 11:53:31 -0700,Human,H19.06.360.1A.06.01,5000.0,nucleus_present,katherineb,SUCCESS,FCx,layer 3,PXS4_190808_651_A01
2019-08-08 11:53:31 -0700,Human,H19.06.360.1A.06.04,5000.0,nucleus_present,katherineb,SUCCESS,FCx,layer 2,PXS4_190808_654_A01
2019-08-08 11:53:31 -0700,Human,H19.06.360.1A.06.03,6.0,nucleus_present,katherineb,SUCCESS,FCx,layer 3,PXS4_190808_653_A01
2019-08-08 13:05:47 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479513.04.01.02,200.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190808_003_A01
2019-08-08 13:05:47 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479513.04.01.01,300.0,nucleus_absent,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190808_002_A01
2019-08-08 13:35:10 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479513.05.02.03,1500.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190808_706_A01
2019-08-08 13:35:10 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479513.05.02.01,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190808_704_A01
2019-08-08 13:35:10 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479513.05.02.02,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190808_705_A01
2019-08-08 14:09:45 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479511.04.01.01,180.0,nucleus_absent,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190808_004_A01
2019-08-08 14:09:45 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479511.04.01.02,10.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190808_005_A01
2019-08-08 14:37:43 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479511.05.02.01,1500.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190808_453_A01
2019-08-08 15:18:02 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479511.05.01.01,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6b,PFS4_190808_707_A01
2019-08-09 10:00:38 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.05.02.01,300.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190809_701_A01
2019-08-09 10:00:38 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.05.02.02,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190809_702_A01
2019-08-09 10:00:38 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.05.02.03,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6b,PFS4_190809_703_A01
2019-08-09 10:14:08 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.04.01.02,1600.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190809_002_A01
2019-08-09 10:14:08 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.04.01.03,2000.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190809_003_A01
2019-08-09 10:14:08 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.04.01.01,30.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190809_001_A01
2019-08-09 10:43:50 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.03.02.01,3000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 5,PES4_190809_651_A01
2019-08-09 10:43:50 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.03.02.02,3000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 5,PES4_190809_652_A01
2019-08-09 11:25:18 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.06.01.02,1500.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190809_452_A01
2019-08-09 11:25:18 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.06.01.01,180.0,nucleus_present,ramr,SUCCESS,VISp,layer 6b,PAS4_190809_451_A01
2019-08-09 11:57:44 -0700,Mouse,Vip-IRES-Cre;Ai14-479202.03.01.01,5000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_190809_653_A01
2019-08-09 13:28:44 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-479908.04.01.01,400.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190809_004_A01
2019-08-09 14:07:51 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479512.04.02.03,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190809_706_A01
2019-08-09 14:07:51 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479512.04.02.02,1500.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190809_705_A01
2019-08-09 14:07:51 -0700,Mouse,Slc17a7-IRES2-Cre;Ai14-479512.04.02.01,400.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6b,PFS4_190809_704_A01
2019-08-09 14:52:13 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-479908.03.02.01,2000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_190809_654_A01
2019-08-09 14:52:13 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-479908.03.02.02,20.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_190809_655_A01
2019-08-09 16:05:28 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-479908.05.02.01,5000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 5,PES4_190809_656_A01
2019-08-12 10:03:14 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483226.03.02.01,3000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 5,PES4_190812_651_A01
2019-08-12 10:03:20 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483226.05.02.02,1900.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190812_452_A01
2019-08-12 10:03:20 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483226.05.02.01,2000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190812_451_A01
2019-08-12 10:09:53 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483226.05.01.01,1500.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190812_701_A01
2019-08-12 10:53:13 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483226.04.01.01,1700.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190812_001_A01
2019-08-12 10:53:13 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483226.04.01.02,2000.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190812_002_A01
2019-08-12 11:46:40 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483226.04.02.01,3000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190812_453_A01
2019-08-12 11:46:40 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483226.04.02.02,1100.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190812_454_A01
2019-08-12 12:35:53 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483226.06.02.01,1500.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190812_702_A01
2019-08-12 13:15:15 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480219.04.01.01,1000.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190812_003_A01
2019-08-12 13:43:17 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480219.04.02.02,2100.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190812_456_A01
2019-08-12 13:43:17 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480219.04.02.01,2000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_190812_455_A01
2019-08-12 13:48:35 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480219.03.02.01,3000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 1,PES4_190812_652_A01
2019-08-12 13:48:35 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480219.03.02.02,5.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_190812_653_A01
2019-08-12 14:31:17 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480220.04.01.01,1500.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190812_703_A01
2019-08-12 15:07:04 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480220.04.02.03,1200.0,nucleus_present,katherineb,SUCCESS,VISp,layer 1,PES4_190812_656_A01
2019-08-12 15:07:04 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480220.04.02.01,5000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 6b,PES4_190812_654_A01
2019-08-12 15:07:04 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480220.04.02.04,2000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 5,PES4_190812_657_A01
2019-08-12 15:07:04 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480220.04.02.02,2000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_190812_655_A01
2019-08-12 22:28:54 -0700,Macaca nemestrina,Q19.26.008.99.01.01,50.0,nucleus_absent,jonathant,SUCCESS,TCx,layer 3,PXS4_190812_101_A01
2019-08-12 22:28:54 -0700,Macaca nemestrina,Q19.26.008.99.02.01,50.0,nucleus_absent,jonathant,SUCCESS,TCx,layer 5,PXS4_190812_103_A01
2019-08-12 22:28:54 -0700,Macaca nemestrina,Q19.26.008.99.02.02,1000.0,nucleus_present,jonathant,SUCCESS,TCx,layer 3c,PXS4_190812_104_A01
2019-08-12 22:28:54 -0700,Macaca nemestrina,Q19.26.008.99.02.03,1000.0,nucleus_present,jonathant,SUCCESS,TCx,layer 3b,PXS4_190812_105_A01
2019-08-12 22:28:54 -0700,Macaca nemestrina,Q19.26.008.99.03.01,1000.0,nucleus_present,jonathant,SUCCESS,TCx,layer 3a,PXS4_190812_106_A01
2019-08-12 22:28:54 -0700,Macaca nemestrina,Q19.26.008.99.01.02,50.0,nucleus_absent,jonathant,SUCCESS,TCx,layer 3c,PXS4_190812_102_A01
2019-08-13 10:19:26 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483227.04.02.02,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190813_702_A01
2019-08-13 10:19:26 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483227.04.02.03,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190813_703_A01
2019-08-13 10:19:26 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483227.04.02.01,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190813_701_A01
2019-08-13 10:19:26 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483227.04.02.04,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6a,PFS4_190813_704_A01
2019-08-13 10:35:13 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483227.04.01.01,2500.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190813_001_A01
2019-08-13 10:35:13 -0700,Mouse,Oxtr-T2A-Cre;Ai14-483227.04.01.02,2000.0,nucleus_present,kristenh,SUCCESS,VISp,layer 6b,P1S4_190813_002_A01
2019-08-13 13:11:08 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480221.03.02.01,2000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_190813_651_A01
2019-08-13 13:11:08 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480221.03.02.02,3000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 5,PES4_190813_652_A01
2019-08-13 13:11:08 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480221.03.02.03,3000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_190813_653_A01
2019-08-13 13:16:32 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480221.04.01.02,40.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190813_004_A01
2019-08-13 13:16:32 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480221.04.01.01,2300.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_190813_003_A01
2019-08-13 14:11:50 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480221.04.02.01,2000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_190813_705_A01
2019-08-13 14:11:50 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480221.04.02.02,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 5,PFS4_190813_706_A01
2019-08-13 14:17:42 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480221.05.02.01,2000.0,nucleus_present,ramr,SUCCESS,VISp,layer 2/3,PAS4_190813_451_A01
2019-08-13 14:17:42 -0700,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-480221.05.02.02,1500.0,nucleus_present,ramr,SUCCESS,VISp,layer 5,PAS4_190813_452_A01
